464	[-0.26268, 0.220184, 4.32741]
465	[-0.180367, 0.260741, 3.20914]
466	[-0.117618, 0.326207, 3.25554]
467	[-0.0548698, 0.391673, 3.30193]
468	[-0.182235, 0.257919, 3.46457]
469	[-0.10691, 0.358338, 3.47605]
470	[-0.031586, 0.458758, 3.48752]
471	[0.0437382, 0.559177, 3.499]
472	[0.119062, 0.659597, 3.51047]
473	[0.194387, 0.760016, 3.52195]
474	[0.269711, 0.860436, 3.53343]
475	[0.345035, 0.960855, 3.5449]
476	[0.420359, 1.06127, 3.55638]
477	[-0.17651, 0.220822, 3.0883]
478	[-0.773379, -0.619631, 2.62022]
479	[0.00094562, 0.453119, 3.17379]
480	[-0.0383993, 0.497505, 3.27258]
481	[-0.204139, 0.322303, 3.40819]
482	[-0.0871811, 0.433866, 3.36218]
483	[-0.22595, 0.276695, 3.52073]
484	[-0.36472, 0.119524, 3.67928]
485	[-0.503489, -0.0376463, 3.83784]
486	[-0.642258, -0.194817, 3.99639]
487	[-0.781028, -0.351988, 4.15494]
488	[-0.919797, -0.509158, 4.3135]
489	[-1.05857, -0.666329, 4.47205]
490	[-1.19734, -0.823499, 4.6306]
491	[-1.3361, -0.98067, 4.78915]
492	[-1.47487, -1.13784, 4.94771]
493	[-1.61364, -1.29501, 5.10626]
494	[-1.75241, -1.45218, 5.26481]
495	[-1.89118, -1.60935, 5.42337]
496	[-2.02995, -1.76652, 5.58192]
497	[-2.16872, -1.92369, 5.74047]
498	[-2.30749, -2.08086, 5.89902]
499	[-2.44626, -2.23804, 6.05758]
500	[-2.58503, -2.39521, 6.21613]
501	[-2.7238, -2.55238, 6.37468]
502	[-0.205794, 0.197331, 2.78927]
503	[2.31221, 2.94704, -0.796134]
504	[4.83021, 5.69674, -4.38154]
505	[7.34822, 8.44645, -7.96695]
506	[9.86622, 11.1962, -11.5524]
507	[12.3842, 13.9459, -15.1378]
508	[14.9022, 16.6956, -18.7232]
509	[17.4202, 19.4453, -22.3086]
510	[19.9382, 22.195, -25.894]
511	[-0.197838, 0.0996737, 2.41494]
512	[-20.3339, -21.9956, 30.7239]
513	[-0.215737, 0.23454, 2.59893]
514	[-0.206198, 0.23443, 2.64119]
515	[-0.201497, 0.23646, 2.66083]
516	[-0.187003, 0.238258, 2.72346]
517	[-0.176424, 0.236011, 2.78296]
518	[-0.170496, 0.239056, 2.79894]
519	[-0.160908, 0.237781, 2.85379]
520	[-0.142889, 0.246171, 2.8486]
521	[-0.150795, 0.254169, 3.04203]
522	[-0.126433, 0.244146, 2.99405]
523	[-0.125925, 0.253707, 3.0493]
524	[-0.107223, 0.253279, 3.00328]
525	[-0.167278, 0.261492, 3.35342]
526	[-0.106128, 0.292661, 3.14546]
527	[-0.0871616, 0.296953, 3.10912]
528	[-0.0808174, 0.278737, 3.18614]
529	[-0.0665952, 0.313124, 3.15729]
530	[-0.124864, 0.267205, 3.58633]
531	[-0.183132, 0.221287, 4.01538]
532	[-0.241401, 0.175368, 4.44443]
533	[-0.299669, 0.129449, 4.87347]
534	[-0.357937, 0.0835305, 5.30252]
535	[-0.416206, 0.0376118, 5.73156]
536	[-0.474474, -0.00830686, 6.16061]
537	[-0.532743, -0.0542255, 6.58965]
538	[-0.591011, -0.100144, 7.0187]
539	[-0.64928, -0.146063, 7.44775]
540	[-0.707548, -0.191982, 7.87679]
541	[-0.765817, -0.2379, 8.30584]
542	[-0.824085, -0.283819, 8.73488]
543	[-0.882353, -0.329738, 9.16393]
544	[-0.940622, -0.375656, 9.59298]
545	[-0.99889, -0.421575, 10.022]
546	[-1.05716, -0.467494, 10.4511]
547	[-1.11543, -0.513412, 10.8801]
548	[-1.1737, -0.559331, 11.3092]
549	[-1.23196, -0.60525, 11.7382]
550	[-0.257667, 0.297404, 2.95628]
551	[-0.158844, 0.23687, 2.67337]
552	[-0.0600206, 0.176337, 2.39045]
553	[-0.131607, 0.247845, 2.80291]
554	[-0.236925, 0.280601, 3.18925]
555	[-0.236608, 0.317136, 3.14117]
556	[-0.219105, 0.325386, 3.13658]
557	[-0.200751, 0.324148, 3.25009]
558	[-0.182397, 0.32291, 3.36359]
559	[-0.164044, 0.321672, 3.47709]
560	[-0.14569, 0.320434, 3.5906]
561	[-0.127336, 0.319195, 3.7041]
562	[-0.108982, 0.317957, 3.81761]
563	[-0.0906282, 0.316719, 3.93111]
564	[-0.0722744, 0.315481, 4.04461]
565	[-0.0539206, 0.314243, 4.15812]
566	[-0.0355667, 0.313005, 4.27162]
567	[-0.163501, 0.217484, 2.55939]
568	[-0.291435, 0.121964, 0.84715]
569	[-0.136415, 0.221551, 2.63237]
570	[0.0186049, 0.321138, 4.4176]
571	[0.173625, 0.420725, 6.20282]
572	[0.328645, 0.520313, 7.98804]
573	[0.483665, 0.6199, 9.77326]
574	[-0.0674072, 0.204904, 2.67396]
575	[-0.618479, -0.210092, -4.42534]
576	[-1.16955, -0.625088, -11.5246]
577	[-1.72062, -1.04008, -18.624]
578	[-2.2717, -1.45508, -25.7233]
579	[-2.82277, -1.87008, -32.8226]
580	[-3.37384, -2.28507, -39.9219]
581	[-3.92491, -2.70007, -47.0212]
582	[-4.47598, -3.11506, -54.1205]
583	[-0.339727, 0.260478, 2.79512]
584	[3.79653, 3.63602, 59.7107]
585	[-0.0968583, 0.204457, 2.12697]
586	[-0.204039, 0.186671, 2.36668]
587	[-0.311219, 0.168884, 2.60638]
588	[-0.11983, 0.17313, 2.57717]
589	[0.0715592, 0.177376, 2.54796]
590	[0.262948, 0.181621, 2.51874]
591	[-0.143826, 0.197516, 2.44007]
592	[-0.5506, 0.213411, 2.3614]
593	[-0.957375, 0.229305, 2.28273]
594	[-1.36415, 0.2452, 2.20406]
595	[-1.77092, 0.261094, 2.12539]
596	[-2.1777, 0.276989, 2.04672]
597	[-2.58447, 0.292884, 1.96805]
598	[-2.99125, 0.308778, 1.88938]
599	[-3.39802, 0.324673, 1.81071]
600	[-3.8048, 0.340567, 1.73204]
601	[-4.21157, 0.356462, 1.65337]
602	[-4.61834, 0.372357, 1.5747]
603	[-5.02512, 0.388251, 1.49603]
604	[-5.43189, 0.404146, 1.41736]
605	[-5.83867, 0.42004, 1.33869]
606	[-6.24544, 0.435935, 1.26002]
607	[-6.65222, 0.45183, 1.18135]
608	[-7.05899, 0.467724, 1.10268]
609	[-7.46576, 0.483619, 1.02401]
610	[-7.87254, 0.499513, 0.945341]
611	[-8.27931, 0.515408, 0.866671]
612	[-8.68609, 0.531303, 0.788]
613	[-9.09286, 0.547197, 0.70933]
614	[-9.49964, 0.563092, 0.63066]
615	[-9.90641, 0.578986, 0.55199]
616	[-10.3132, 0.594881, 0.47332]
617	[-10.72, 0.610776, 0.39465]
618	[-11.1267, 0.62667, 0.31598]
619	[-11.5335, 0.642565, 0.237309]
620	[-11.9403, 0.658459, 0.158639]
621	[-12.3471, 0.674354, 0.0799692]
622	[-12.7538, 0.690249, 0.00129912]
623	[-13.1606, 0.706143, -0.077371]
624	[-13.5674, 0.722038, -0.156041]
625	[-13.9742, 0.737932, -0.234711]
626	[-14.3809, 0.753827, -0.313381]
627	[-14.7877, 0.769722, -0.392052]
628	[-15.1945, 0.785616, -0.470722]
629	[-15.6013, 0.801511, -0.549392]
630	[-16.008, 0.817405, -0.628062]
631	[-16.4148, 0.8333, -0.706732]
632	[-16.8216, 0.849195, -0.785402]
633	[-17.2283, 0.865089, -0.864072]
634	[-17.6351, 0.880984, -0.942742]
635	[-18.0419, 0.896878, -1.02141]
636	[-18.4487, 0.912773, -1.10008]
637	[-18.8554, 0.928668, -1.17875]
638	[-19.2622, 0.944562, -1.25742]
639	[-19.669, 0.960457, -1.33609]
640	[-20.0758, 0.976351, -1.41476]
641	[-20.4825, 0.992246, -1.49343]
642	[-20.8893, 1.00814, -1.5721]
643	[-21.2961, 1.02404, -1.65077]
644	[-21.7029, 1.03993, -1.72944]
645	[-22.1096, 1.05582, -1.80811]
646	[-22.5164, 1.07172, -1.88678]
647	[-22.9232, 1.08761, -1.96545]
648	[-23.33, 1.10351, -2.04412]
649	[-23.7367, 1.1194, -2.12279]
650	[-24.1435, 1.1353, -2.20146]
651	[-24.5503, 1.15119, -2.28013]
652	[-24.9571, 1.16709, -2.3588]
653	[-25.3638, 1.18298, -2.43747]
